record_id,year,month,quarter,department,district,state,scheme,contractor_id,contractor_risk,district_tier,centre_released,state_allocated,district_allocated,contractor_paid,diff_amount,diff_percent,spending_ratio,is_overspend,completion_pct,label_type,label,risk_level
REC00561,2021,10,4,Agriculture,Surat,Gujarat,PM Gram Sadak Yojana,C077,low,1,70.43,68.42,67.08,55.55,11.53,17.19,0.8281,0,70,normal,0,green
REC03686,2021,2,1,Agriculture,Palghar,Maharashtra,Jal Jeevan Mission,C049,low,3,146.12,141.94,139.16,123.21,15.95,11.46,0.8854,0,87,normal,0,green
REC08705,2022,8,3,Health,Nashik,Maharashtra,Sarva Shiksha Abhiyan,C045,medium,2,520.7,505.82,495.9,701.03,205.13,41.37,1.4137,1,25,anomaly_over,2,red
REC02104,2021,12,4,Housing,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C029,low,2,686.45,666.84,653.76,610.03,43.73,6.69,0.9331,0,73,normal,0,green
REC03801,2022,12,4,Sanitation,Surat,Gujarat,PM Fasal Bima Yojana,C024,low,1,190.84,185.38,181.75,174.73,7.02,3.86,0.9614,0,67,normal,0,green
REC03746,2022,4,2,Agriculture,Dahanu,Maharashtra,PM Awas Yojana,C091,low,3,117.09,113.74,111.51,69.47,42.04,37.7,0.623,0,66,normal,0,green
REC01865,2022,10,4,Health,Rajkot,Gujarat,Sarva Shiksha Abhiyan,C089,medium,2,121.85,118.37,116.05,99.53,16.52,14.24,0.8576,0,74,normal,0,green
REC08946,2021,8,3,Health,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C002,medium,3,289.55,281.28,275.76,380.42,104.66,37.95,1.3795,1,42,anomaly_over,2,red
REC00548,2022,12,4,Education,Nagpur,Maharashtra,MGNREGA,C051,low,2,111.32,108.14,106.02,92.45,13.57,12.8,0.872,0,66,normal,0,green
REC09071,2021,4,2,Education,Anand,Gujarat,PM Gram Sadak Yojana,C010,low,3,36.68,35.63,34.93,49.47,14.54,41.63,1.4163,1,21,anomaly_over,2,red
REC07371,2024,9,3,Agriculture,Nandurbar,Maharashtra,MGNREGA,C038,medium,3,72.93,70.85,69.46,38.2,31.26,45.0,0.55,0,37,warning,1,yellow
REC05989,2024,5,2,Sanitation,Surat,Gujarat,PM Fasal Bima Yojana,C028,low,1,284.88,276.74,271.31,247.38,23.93,8.82,0.9118,0,74,normal,0,green
REC09370,2021,7,3,Health,Vadodara,Gujarat,Ayushman Bharat,C036,low,2,244.47,237.49,232.83,53.94,178.89,76.83,0.2317,0,13,anomaly_under,2,red
REC00342,2024,4,2,Housing,Raigad,Maharashtra,PM Awas Yojana,C017,low,3,163.14,158.48,155.37,137.5,17.87,11.5,0.885,0,84,normal,0,green
REC03945,2021,8,3,Infrastructure,Surat,Gujarat,Sarva Shiksha Abhiyan,C050,medium,1,1956.11,1900.22,1862.96,1456.53,406.43,21.82,0.7818,0,83,normal,0,green
REC03892,2023,1,1,Housing,Bharuch,Gujarat,Swachh Bharat Mission,C060,high,3,70.25,68.24,66.9,54.49,12.41,18.55,0.8145,0,74,normal,0,green
REC01336,2023,4,2,Health,Nashik,Maharashtra,PM Awas Yojana,C057,high,2,366.17,355.7,348.73,316.48,32.25,9.25,0.9075,0,84,normal,0,green
REC09017,2022,11,4,Sanitation,Nandurbar,Maharashtra,PM Gram Sadak Yojana,C092,medium,3,111.95,108.75,106.62,134.69,28.07,26.33,1.2633,1,26,anomaly_over,2,red
REC09881,2024,11,4,Housing,Anand,Gujarat,PM Fasal Bima Yojana,C100,low,3,421.04,409.01,400.99,83.81,317.18,79.1,0.209,0,8,anomaly_under,2,red
REC06209,2022,10,4,Agriculture,Nagpur,Maharashtra,Jal Jeevan Mission,C024,low,2,67.64,65.71,64.42,39.48,24.94,38.71,0.6129,0,63,normal,0,green
REC03826,2023,9,3,Infrastructure,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C062,low,3,1348.22,1309.7,1284.02,1169.53,114.49,8.92,0.9108,0,72,normal,0,green
REC08856,2022,12,4,Sanitation,Dahanu,Maharashtra,MGNREGA,C029,low,3,117.2,113.85,111.62,170.03,58.41,52.33,1.5233,1,37,anomaly_over,2,red
REC04745,2023,8,3,Education,Ahmedabad,Gujarat,PM Gram Sadak Yojana,C008,medium,1,279.22,271.24,265.92,244.16,21.76,8.18,0.9182,0,86,normal,0,green
REC06361,2021,6,2,Health,Dahanu,Maharashtra,Ayushman Bharat,C065,medium,3,78.75,76.5,75.0,61.57,13.43,17.91,0.8209,0,88,normal,0,green
REC04036,2022,1,1,Sanitation,Surat,Gujarat,PM Fasal Bima Yojana,C045,medium,1,39.42,38.29,37.54,34.35,3.19,8.5,0.915,0,60,normal,0,green
REC06398,2022,7,3,Infrastructure,Rajkot,Gujarat,Swachh Bharat Mission,C036,low,2,1013.27,984.32,965.02,696.06,268.96,27.87,0.7213,0,85,normal,0,green
REC00677,2022,10,4,Agriculture,Vadodara,Gujarat,PM Fasal Bima Yojana,C002,medium,2,189.72,184.3,180.69,120.88,59.81,33.1,0.669,0,65,normal,0,green
REC09454,2023,2,1,Infrastructure,Rajkot,Gujarat,MGNREGA,C009,low,2,392.94,381.71,374.23,44.89,329.34,88.0,0.12,0,12,anomaly_under,2,red
REC08831,2022,9,3,Sanitation,Anand,Gujarat,Ayushman Bharat,C046,low,3,81.49,79.16,77.61,104.43,26.82,34.56,1.3456,1,38,anomaly_over,2,red
REC04244,2023,6,2,Infrastructure,Pune,Maharashtra,PM Awas Yojana,C085,low,1,4076.44,3959.97,3882.32,3468.5,413.82,10.66,0.8934,0,94,normal,0,green
REC07719,2022,8,3,Education,Dahanu,Maharashtra,PM Gram Sadak Yojana,C020,medium,3,173.05,168.11,164.81,181.21,16.4,9.95,1.0995,1,40,warning,1,yellow
REC09742,2024,4,2,Sanitation,Vadodara,Gujarat,PM Awas Yojana,C098,low,2,161.69,157.07,153.99,57.43,96.56,62.71,0.3729,0,19,anomaly_under,2,red
REC08561,2022,8,3,Housing,Rajkot,Gujarat,Sarva Shiksha Abhiyan,C023,high,2,744.16,722.89,708.72,1088.33,379.61,53.56,1.5356,1,32,anomaly_over,2,red
REC05634,2023,9,3,Education,Mumbai,Maharashtra,PM Awas Yojana,C004,low,1,617.55,599.9,588.14,562.49,25.65,4.36,0.9564,0,63,normal,0,green
REC07096,2024,3,1,Infrastructure,Bharuch,Gujarat,MGNREGA,C050,medium,3,1157.23,1124.16,1102.12,1257.94,155.82,14.14,1.1414,1,35,warning,1,yellow
REC09335,2021,6,2,Agriculture,Nashik,Maharashtra,PM Fasal Bima Yojana,C085,low,2,265.08,257.51,252.46,34.74,217.72,86.24,0.1376,0,23,anomaly_under,2,red
REC04528,2023,5,2,Agriculture,Bharuch,Gujarat,MGNREGA,C070,low,3,139.43,135.45,132.79,89.05,43.74,32.94,0.6706,0,94,normal,0,green
REC06611,2022,8,3,Health,Nandurbar,Maharashtra,MGNREGA,C025,low,3,117.95,114.58,112.33,97.28,15.05,13.4,0.866,0,78,normal,0,green
REC00329,2023,4,2,Infrastructure,Pune,Maharashtra,PM Awas Yojana,C093,medium,1,841.98,817.93,801.89,632.53,169.36,21.12,0.7888,0,93,normal,0,green
REC06627,2024,12,4,Sanitation,Nagpur,Maharashtra,Ayushman Bharat,C003,low,2,200.41,194.69,190.87,171.97,18.9,9.9,0.901,0,60,normal,0,green
REC08665,2024,7,3,Education,Nandurbar,Maharashtra,Swachh Bharat Mission,C098,low,3,230.65,224.06,219.67,286.51,66.84,30.43,1.3043,1,31,anomaly_over,2,red
REC03460,2023,8,3,Education,Nashik,Maharashtra,Jal Jeevan Mission,C010,low,2,304.42,295.72,289.92,248.46,41.46,14.3,0.857,0,63,normal,0,green
REC08577,2021,9,3,Agriculture,Surat,Gujarat,PM Gram Sadak Yojana,C027,medium,1,322.35,313.14,307.0,375.28,68.28,22.24,1.2224,1,22,anomaly_over,2,red
REC00366,2024,1,1,Health,Pune,Maharashtra,Jal Jeevan Mission,C005,low,1,294.99,286.56,280.94,261.51,19.43,6.92,0.9308,0,60,normal,0,green
REC06732,2021,6,2,Agriculture,Nandurbar,Maharashtra,Jal Jeevan Mission,C045,medium,3,107.49,104.42,102.37,83.16,19.21,18.77,0.8123,0,64,normal,0,green
REC05878,2024,11,4,Education,Nandurbar,Maharashtra,PM Gram Sadak Yojana,C093,medium,3,169.73,164.88,161.65,154.73,6.92,4.28,0.9572,0,92,normal,0,green
REC05348,2024,7,3,Education,Vadodara,Gujarat,PM Gram Sadak Yojana,C004,low,2,282.53,274.46,269.08,256.52,12.56,4.67,0.9533,0,89,normal,0,green
REC08377,2023,6,2,Sanitation,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C090,low,3,81.02,78.7,77.16,88.37,11.21,14.53,1.1453,1,69,warning,1,yellow
REC02693,2023,8,3,Agriculture,Mumbai,Maharashtra,PM Fasal Bima Yojana,C016,medium,1,239.05,232.22,227.67,160.05,67.62,29.7,0.703,0,60,normal,0,green
REC00413,2021,7,3,Infrastructure,Vadodara,Gujarat,PM Awas Yojana,C046,low,2,890.11,864.67,847.72,748.14,99.58,11.75,0.8825,0,75,normal,0,green
REC06116,2024,8,3,Education,Nandurbar,Maharashtra,Swachh Bharat Mission,C070,low,3,164.37,159.67,156.54,147.74,8.8,5.62,0.9438,0,79,normal,0,green
REC06034,2022,5,2,Infrastructure,Mumbai,Maharashtra,PM Gram Sadak Yojana,C037,medium,1,2959.67,2875.1,2818.73,2421.24,397.49,14.1,0.859,0,89,normal,0,green
REC07886,2023,12,4,Education,Pune,Maharashtra,Ayushman Bharat,C036,low,1,152.11,147.77,144.87,108.49,36.38,25.11,0.7489,0,37,warning,1,yellow
REC03834,2023,1,1,Health,Bharuch,Gujarat,Ayushman Bharat,C066,low,3,82.89,80.52,78.94,71.03,7.91,10.02,0.8998,0,94,normal,0,green
REC04436,2023,6,2,Housing,Nagpur,Maharashtra,Jal Jeevan Mission,C093,medium,2,616.11,598.51,586.77,489.3,97.47,16.61,0.8339,0,64,normal,0,green
REC05591,2024,9,3,Housing,Ahmedabad,Gujarat,MGNREGA,C019,medium,1,1093.45,1062.21,1041.38,909.76,131.62,12.64,0.8736,0,84,normal,0,green
REC09571,2024,5,2,Health,Nandurbar,Maharashtra,PM Gram Sadak Yojana,C071,low,3,195.52,189.93,186.21,45.74,140.47,75.44,0.2456,0,18,anomaly_under,2,red
REC06809,2022,2,1,Housing,Surat,Gujarat,PM Gram Sadak Yojana,C013,medium,1,494.87,480.73,471.3,420.86,50.44,10.7,0.893,0,80,normal,0,green
REC00412,2023,10,4,Health,Vadodara,Gujarat,PM Awas Yojana,C074,medium,2,342.55,332.76,326.24,301.07,25.17,7.72,0.9228,0,69,normal,0,green
REC02080,2022,1,1,Agriculture,Anand,Gujarat,Jal Jeevan Mission,C049,low,3,136.78,132.88,130.27,83.94,46.33,35.56,0.6444,0,83,normal,0,green
REC05268,2022,8,3,Agriculture,Surat,Gujarat,PM Gram Sadak Yojana,C011,low,1,146.08,141.9,139.12,84.56,54.56,39.22,0.6078,0,74,normal,0,green
REC01615,2023,4,2,Education,Dahanu,Maharashtra,PM Fasal Bima Yojana,C092,medium,3,212.68,206.6,202.55,174.54,28.01,13.83,0.8617,0,68,normal,0,green
REC09280,2021,12,4,Agriculture,Palghar,Maharashtra,Jal Jeevan Mission,C020,medium,3,175.09,170.09,166.75,27.53,139.22,83.49,0.1651,0,15,anomaly_under,2,red
REC02319,2023,4,2,Agriculture,Bharuch,Gujarat,Swachh Bharat Mission,C082,low,3,47.87,46.5,45.59,28.81,16.78,36.81,0.6319,0,61,normal,0,green
REC06603,2024,5,2,Sanitation,Pune,Maharashtra,PM Gram Sadak Yojana,C089,medium,1,235.7,228.97,224.48,181.05,43.43,19.35,0.8065,0,83,normal,0,green
REC09527,2024,8,3,Housing,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C088,low,3,288.25,280.01,274.52,101.14,173.38,63.16,0.3684,0,13,anomaly_under,2,red
REC05255,2024,3,1,Agriculture,Raigad,Maharashtra,PM Awas Yojana,C072,medium,3,124.39,120.84,118.47,73.59,44.88,37.88,0.6212,0,65,normal,0,green
REC06388,2021,1,1,Education,Mumbai,Maharashtra,PM Gram Sadak Yojana,C042,low,1,325.59,316.29,310.09,273.01,37.08,11.96,0.8804,0,66,normal,0,green
REC07181,2024,9,3,Housing,Mumbai,Maharashtra,MGNREGA,C065,medium,1,520.96,506.07,496.15,566.71,70.56,14.22,1.1422,1,67,warning,1,yellow
REC04580,2024,9,3,Agriculture,Anand,Gujarat,MGNREGA,C029,low,3,94.92,92.21,90.4,78.82,11.58,12.81,0.8719,0,69,normal,0,green
REC03770,2024,2,1,Sanitation,Vadodara,Gujarat,Ayushman Bharat,C021,low,2,137.17,133.25,130.64,106.95,23.69,18.13,0.8187,0,74,normal,0,green
REC09531,2023,8,3,Sanitation,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C006,low,3,32.22,31.3,30.69,5.14,25.55,83.25,0.1675,0,7,anomaly_under,2,red
REC01447,2021,1,1,Education,Dahanu,Maharashtra,Jal Jeevan Mission,C059,low,3,161.94,157.31,154.23,131.97,22.26,14.43,0.8557,0,92,normal,0,green
REC05045,2023,11,4,Education,Surat,Gujarat,PM Fasal Bima Yojana,C020,medium,1,602.09,584.89,573.42,528.21,45.21,7.88,0.9212,0,60,normal,0,green
REC02591,2024,12,4,Housing,Vadodara,Gujarat,Swachh Bharat Mission,C068,medium,2,136.7,132.79,130.19,121.39,8.8,6.76,0.9324,0,70,normal,0,green
REC08017,2021,9,3,Sanitation,Vadodara,Gujarat,PM Awas Yojana,C034,low,2,133.05,129.24,126.71,94.5,32.21,25.42,0.7458,0,55,warning,1,yellow
REC08744,2023,7,3,Infrastructure,Dahanu,Maharashtra,PM Gram Sadak Yojana,C046,low,3,1355.49,1316.76,1290.94,2045.45,754.51,58.45,1.5845,1,29,anomaly_over,2,red
REC08033,2024,8,3,Agriculture,Surat,Gujarat,PM Awas Yojana,C030,low,1,88.39,85.86,84.18,88.81,4.63,5.5,1.055,1,55,warning,1,yellow
REC04444,2023,8,3,Education,Rajkot,Gujarat,PM Fasal Bima Yojana,C038,medium,2,44.44,43.17,42.32,36.63,5.69,13.45,0.8655,0,83,normal,0,green
REC00853,2023,6,2,Agriculture,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C044,medium,3,144.8,140.66,137.9,112.07,25.83,18.73,0.8127,0,83,normal,0,green
REC03057,2023,6,2,Agriculture,Dahanu,Maharashtra,Jal Jeevan Mission,C049,low,3,81.17,78.85,77.3,60.72,16.58,21.45,0.7855,0,73,normal,0,green
REC08478,2024,12,4,Agriculture,Rajkot,Gujarat,Ayushman Bharat,C098,low,2,311.96,303.04,297.1,163.41,133.69,45.0,0.55,0,42,warning,1,yellow
REC03960,2022,10,4,Education,Dahanu,Maharashtra,PM Gram Sadak Yojana,C097,medium,3,192.71,187.2,183.53,158.92,24.61,13.41,0.8659,0,74,normal,0,green
REC04468,2023,7,3,Housing,Dahanu,Maharashtra,PM Fasal Bima Yojana,C042,low,3,367.37,356.88,349.88,301.26,48.62,13.9,0.861,0,80,normal,0,green
REC04385,2022,9,3,Agriculture,Raigad,Maharashtra,Sarva Shiksha Abhiyan,C098,low,3,26.46,25.7,25.2,17.03,8.17,32.42,0.6758,0,65,normal,0,green
REC06715,2022,12,4,Infrastructure,Bharuch,Gujarat,PM Awas Yojana,C014,high,3,1213.02,1178.37,1155.26,982.18,173.08,14.98,0.8502,0,83,normal,0,green
REC08416,2022,5,2,Infrastructure,Ahmedabad,Gujarat,PM Fasal Bima Yojana,C038,medium,1,2317.53,2251.31,2207.17,2485.99,278.82,12.63,1.1263,1,50,warning,1,yellow
REC00737,2021,5,2,Sanitation,Palghar,Maharashtra,Ayushman Bharat,C019,medium,3,111.25,108.07,105.95,99.2,6.75,6.37,0.9363,0,84,normal,0,green
REC04648,2023,12,4,Housing,Palghar,Maharashtra,PM Fasal Bima Yojana,C057,high,3,338.43,328.76,322.31,296.7,25.61,7.95,0.9205,0,79,normal,0,green
REC06925,2021,9,3,Housing,Anand,Gujarat,PM Gram Sadak Yojana,C096,medium,3,411.25,399.5,391.67,310.51,81.16,20.72,0.7928,0,72,normal,0,green
REC01387,2022,7,3,Infrastructure,Dahanu,Maharashtra,Ayushman Bharat,C090,low,3,1620.08,1573.79,1542.93,1335.06,207.87,13.47,0.8653,0,85,normal,0,green
REC05752,2022,12,4,Housing,Palghar,Maharashtra,MGNREGA,C007,medium,3,320.19,311.04,304.94,253.47,51.47,16.88,0.8312,0,86,normal,0,green
REC08445,2024,2,1,Housing,Surat,Gujarat,Jal Jeevan Mission,C045,medium,1,1258.45,1222.49,1198.52,761.67,436.85,36.45,0.6355,0,41,warning,1,yellow
REC04299,2021,10,4,Health,Anand,Gujarat,PM Gram Sadak Yojana,C025,low,3,106.28,103.24,101.22,87.18,14.04,13.87,0.8613,0,86,normal,0,green
REC07928,2022,7,3,Sanitation,Dahanu,Maharashtra,Ayushman Bharat,C003,low,3,75.53,73.37,71.93,81.26,9.33,12.97,1.1297,1,50,warning,1,yellow
REC01461,2023,2,1,Housing,Rajkot,Gujarat,PM Fasal Bima Yojana,C009,low,2,441.75,429.12,420.71,325.91,94.8,22.53,0.7747,0,62,normal,0,green
REC04880,2023,4,2,Housing,Pune,Maharashtra,PM Fasal Bima Yojana,C097,medium,1,946.37,919.33,901.3,848.76,52.54,5.83,0.9417,0,60,normal,0,green
REC00965,2023,5,2,Health,Dahanu,Maharashtra,Ayushman Bharat,C010,low,3,98.73,95.91,94.03,89.16,4.87,5.18,0.9482,0,94,normal,0,green
REC09606,2023,2,1,Housing,Nandurbar,Maharashtra,MGNREGA,C048,medium,3,365.97,355.51,348.54,104.7,243.84,69.96,0.3004,0,8,anomaly_under,2,red
REC01401,2024,4,2,Health,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C059,low,1,387.68,376.6,369.22,349.6,19.62,5.31,0.9469,0,94,normal,0,green
REC00080,2024,3,1,Health,Mumbai,Maharashtra,Ayushman Bharat,C037,medium,1,500.22,485.93,476.4,443.25,33.15,6.96,0.9304,0,72,normal,0,green
REC03346,2021,12,4,Infrastructure,Pune,Maharashtra,PM Gram Sadak Yojana,C099,medium,1,3617.99,3514.61,3445.7,2976.11,469.59,13.63,0.8637,0,87,normal,0,green
REC00832,2021,12,4,Agriculture,Rajkot,Gujarat,PM Fasal Bima Yojana,C063,medium,2,212.65,206.57,202.52,129.14,73.38,36.23,0.6377,0,67,normal,0,green
REC09452,2022,3,1,Infrastructure,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C029,low,3,1155.61,1122.59,1100.58,209.46,891.12,80.97,0.1903,0,13,anomaly_under,2,red
REC06712,2021,7,3,Agriculture,Nagpur,Maharashtra,MGNREGA,C020,medium,2,284.52,276.39,270.97,222.93,48.04,17.73,0.8227,0,60,normal,0,green
REC00167,2024,1,1,Infrastructure,Pune,Maharashtra,Sarva Shiksha Abhiyan,C019,medium,1,3638.38,3534.42,3465.12,2723.25,741.87,21.41,0.7859,0,72,normal,0,green
REC06525,2024,11,4,Infrastructure,Rajkot,Gujarat,Swachh Bharat Mission,C060,high,2,2197.25,2134.47,2092.62,1508.37,584.25,27.92,0.7208,0,88,normal,0,green
REC00537,2023,8,3,Infrastructure,Pune,Maharashtra,Ayushman Bharat,C013,medium,1,419.67,407.68,399.69,365.08,34.61,8.66,0.9134,0,74,normal,0,green
REC08921,2021,8,3,Housing,Raigad,Maharashtra,Jal Jeevan Mission,C052,low,3,383.57,372.61,365.3,486.02,120.72,33.05,1.3305,1,31,anomaly_over,2,red
REC05446,2022,8,3,Sanitation,Rajkot,Gujarat,PM Gram Sadak Yojana,C091,low,2,65.68,63.8,62.55,53.49,9.06,14.48,0.8552,0,70,normal,0,green
REC08957,2024,4,2,Health,Anand,Gujarat,Sarva Shiksha Abhiyan,C013,medium,3,206.71,200.81,196.87,298.44,101.57,51.59,1.5159,1,51,anomaly_over,2,red
REC04821,2024,6,2,Health,Nashik,Maharashtra,Swachh Bharat Mission,C002,medium,2,373.13,362.47,355.36,298.51,56.85,16.0,0.84,0,93,normal,0,green
REC09867,2024,8,3,Health,Nashik,Maharashtra,Swachh Bharat Mission,C035,medium,2,344.63,334.78,328.22,159.89,168.33,51.29,0.4871,0,11,anomaly_under,2,red
REC08559,2024,2,1,Housing,Raigad,Maharashtra,MGNREGA,C005,low,3,499.52,485.24,475.73,571.23,95.5,20.07,1.2007,1,42,anomaly_over,2,red
REC01927,2024,5,2,Health,Nashik,Maharashtra,Jal Jeevan Mission,C047,low,2,444.29,431.59,423.13,356.65,66.48,15.71,0.8429,0,84,normal,0,green
REC05733,2022,4,2,Education,Raigad,Maharashtra,PM Gram Sadak Yojana,C069,medium,3,198.84,193.16,189.37,182.61,6.76,3.57,0.9643,0,65,normal,0,green
REC05509,2023,4,2,Infrastructure,Bharuch,Gujarat,Ayushman Bharat,C044,medium,3,976.75,948.84,930.24,855.67,74.57,8.02,0.9198,0,64,normal,0,green
REC04334,2024,11,4,Agriculture,Dahanu,Maharashtra,Jal Jeevan Mission,C047,low,3,20.41,19.83,19.44,14.34,5.1,26.23,0.7377,0,75,normal,0,green
REC08984,2023,12,4,Sanitation,Dahanu,Maharashtra,PM Fasal Bima Yojana,C069,medium,3,122.72,119.22,116.88,162.86,45.98,39.34,1.3934,1,41,anomaly_over,2,red
REC09405,2022,11,4,Health,Pune,Maharashtra,Jal Jeevan Mission,C075,low,1,304.51,295.81,290.01,44.08,245.93,84.8,0.152,0,6,anomaly_under,2,red
REC01728,2024,1,1,Education,Anand,Gujarat,MGNREGA,C023,high,3,207.01,201.09,197.15,181.43,15.72,7.97,0.9203,0,70,normal,0,green
REC07905,2023,3,1,Infrastructure,Mumbai,Maharashtra,PM Gram Sadak Yojana,C097,medium,1,2869.6,2787.61,2732.95,3014.8,281.85,10.31,1.1031,1,44,warning,1,yellow
REC03065,2021,3,1,Infrastructure,Ahmedabad,Gujarat,Ayushman Bharat,C089,medium,1,696.66,676.76,663.49,471.07,192.42,29.0,0.71,0,91,normal,0,green
REC03323,2021,9,3,Education,Bharuch,Gujarat,MGNREGA,C042,low,3,120.38,116.94,114.65,107.22,7.43,6.48,0.9352,0,86,normal,0,green
REC06292,2023,6,2,Agriculture,Surat,Gujarat,Ayushman Bharat,C013,medium,1,348.47,338.52,331.88,235.37,96.51,29.08,0.7092,0,87,normal,0,green
REC07454,2024,8,3,Education,Surat,Gujarat,PM Awas Yojana,C070,low,1,470.6,457.15,448.19,508.51,60.32,13.46,1.1346,1,57,warning,1,yellow
REC03179,2023,4,2,Sanitation,Pune,Maharashtra,PM Fasal Bima Yojana,C012,medium,1,59.27,57.58,56.45,52.91,3.54,6.27,0.9373,0,89,normal,0,green
REC05587,2023,7,3,Education,Vadodara,Gujarat,MGNREGA,C010,low,2,259.44,252.03,247.09,221.76,25.33,10.25,0.8975,0,90,normal,0,green
REC02165,2021,5,2,Agriculture,Palghar,Maharashtra,PM Gram Sadak Yojana,C012,medium,3,82.9,80.53,78.95,59.95,19.0,24.07,0.7593,0,66,normal,0,green
REC02878,2023,12,4,Education,Nagpur,Maharashtra,PM Awas Yojana,C089,medium,2,302.42,293.78,288.02,274.28,13.74,4.77,0.9523,0,80,normal,0,green
REC02329,2024,3,1,Housing,Raigad,Maharashtra,Swachh Bharat Mission,C032,medium,3,423.82,411.71,403.64,304.57,99.07,24.54,0.7546,0,83,normal,0,green
REC04860,2023,3,1,Sanitation,Nashik,Maharashtra,PM Fasal Bima Yojana,C059,low,2,154.89,150.46,147.51,137.89,9.62,6.52,0.9348,0,74,normal,0,green
REC04968,2021,7,3,Sanitation,Rajkot,Gujarat,PM Awas Yojana,C021,low,2,189.15,183.74,180.14,146.37,33.77,18.75,0.8125,0,71,normal,0,green
REC08865,2023,4,2,Agriculture,Nandurbar,Maharashtra,Ayushman Bharat,C033,low,3,78.26,76.02,74.53,104.13,29.6,39.72,1.3972,1,54,anomaly_over,2,red
REC01334,2021,6,2,Health,Palghar,Maharashtra,PM Awas Yojana,C024,low,3,229.55,222.99,218.62,194.79,23.83,10.9,0.891,0,88,normal,0,green
REC02026,2024,10,4,Sanitation,Vadodara,Gujarat,Ayushman Bharat,C031,low,2,22.08,21.45,21.03,19.56,1.47,6.99,0.9301,0,67,normal,0,green
REC00344,2024,8,3,Education,Mumbai,Maharashtra,MGNREGA,C049,low,1,542.3,526.81,516.48,473.77,42.71,8.27,0.9173,0,86,normal,0,green
REC05589,2022,7,3,Sanitation,Rajkot,Gujarat,Sarva Shiksha Abhiyan,C002,medium,2,102.95,100.01,98.05,80.81,17.24,17.58,0.8242,0,76,normal,0,green
REC03713,2023,12,4,Housing,Bharuch,Gujarat,Jal Jeevan Mission,C052,low,3,260.37,252.93,247.97,187.74,60.23,24.29,0.7571,0,90,normal,0,green
REC09352,2024,6,2,Education,Ahmedabad,Gujarat,PM Fasal Bima Yojana,C032,medium,1,356.96,346.76,339.96,130.89,209.07,61.5,0.385,0,19,anomaly_under,2,red
REC00146,2021,6,2,Infrastructure,Palghar,Maharashtra,Swachh Bharat Mission,C032,medium,3,1268.62,1232.37,1208.21,854.16,354.05,29.3,0.707,0,65,normal,0,green
REC05245,2021,12,4,Agriculture,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C057,high,1,461.35,448.17,439.38,360.04,79.34,18.06,0.8194,0,65,normal,0,green
REC07246,2021,3,1,Health,Surat,Gujarat,PM Awas Yojana,C025,low,1,475.09,461.52,452.47,502.75,50.28,11.11,1.1111,1,68,warning,1,yellow
REC03520,2021,1,1,Health,Nagpur,Maharashtra,PM Gram Sadak Yojana,C094,low,2,501.85,487.51,477.95,392.6,85.35,17.86,0.8214,0,94,normal,0,green
REC05780,2024,10,4,Infrastructure,Nandurbar,Maharashtra,PM Awas Yojana,C042,low,3,817.79,794.43,778.85,561.34,217.51,27.93,0.7207,0,70,normal,0,green
REC02195,2024,2,1,Health,Nashik,Maharashtra,Swachh Bharat Mission,C043,low,2,409.03,397.34,389.55,335.33,54.22,13.92,0.8608,0,67,normal,0,green
REC04119,2022,3,1,Sanitation,Ahmedabad,Gujarat,Ayushman Bharat,C051,low,1,191.73,186.25,182.6,171.72,10.88,5.96,0.9404,0,85,normal,0,green
REC02593,2022,8,3,Agriculture,Surat,Gujarat,PM Awas Yojana,C073,low,1,417.54,405.61,397.66,242.53,155.13,39.01,0.6099,0,93,normal,0,green
REC05438,2024,11,4,Housing,Anand,Gujarat,Jal Jeevan Mission,C096,medium,3,84.43,82.02,80.41,66.86,13.55,16.85,0.8315,0,64,normal,0,green
REC05391,2023,1,1,Sanitation,Nashik,Maharashtra,Jal Jeevan Mission,C088,low,2,140.19,136.18,133.51,113.27,20.24,15.16,0.8484,0,71,normal,0,green
REC01705,2021,5,2,Sanitation,Raigad,Maharashtra,Jal Jeevan Mission,C010,low,3,100.43,97.56,95.65,84.28,11.37,11.89,0.8811,0,85,normal,0,green
REC07550,2024,8,3,Health,Mumbai,Maharashtra,PM Fasal Bima Yojana,C038,medium,1,200.26,194.53,190.72,141.39,49.33,25.87,0.7413,0,56,warning,1,yellow
REC05664,2023,10,4,Sanitation,Pune,Maharashtra,PM Fasal Bima Yojana,C031,low,1,83.98,81.58,79.98,64.7,15.28,19.1,0.809,0,69,normal,0,green
REC01019,2021,4,2,Housing,Mumbai,Maharashtra,PM Awas Yojana,C049,low,1,863.23,838.56,822.12,759.06,63.06,7.67,0.9233,0,81,normal,0,green
REC05781,2024,8,3,Infrastructure,Dahanu,Maharashtra,MGNREGA,C074,medium,3,1411.04,1370.73,1343.85,1214.07,129.78,9.66,0.9034,0,66,normal,0,green
